"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","GFCF","TOT","MLN_USD","A","2003",482843.939,
"DEU","GFCF","TOT","MLN_USD","A","2004",496973.2728,
"DEU","GFCF","TOT","MLN_USD","A","2005",502750.4164,
"DEU","GFCF","TOT","MLN_USD","A","2006",559421.8033,
"DEU","GFCF","TOT","MLN_USD","A","2007",602988.5752,
"DEU","GFCF","TOT","MLN_USD","A","2008",634822.5954,
"DEU","GFCF","TOT","MLN_USD","A","2009",581921.117,
"DEU","GFCF","TOT","MLN_USD","A","2010",624041.1485,
"DEU","GFCF","TOT","MLN_USD","A","2011",694552.8048,
"DEU","GFCF","TOT","MLN_USD","A","2012",704666.9998,
"DEU","GFCF","TOT","MLN_USD","A","2013",718589.8831,
"DEU","GFCF","TOT","MLN_USD","A","2014",764482.7952,
"DEU","GFCF","TOT","MLN_USD","A","2015",781226.3517,
"DEU","GFCF","TOT","MLN_USD","A","2016",809811.6961,
"GRC","GFCF","TOT","MLN_USD","A","1960",1538.7416,"E"
"GRC","GFCF","TOT","MLN_USD","A","1961",2232.7158,"E"
"GRC","GFCF","TOT","MLN_USD","A","1962",2510.8463,"E"
"GRC","GFCF","TOT","MLN_USD","A","1963",2483.6708,"E"
"GRC","GFCF","TOT","MLN_USD","A","1964",3017.809,"E"
"GRC","GFCF","TOT","MLN_USD","A","1965",3569.4786,"E"
"GRC","GFCF","TOT","MLN_USD","A","1966",4096.7133,"E"
"GRC","GFCF","TOT","MLN_USD","A","1967",4260.446,"E"
"GRC","GFCF","TOT","MLN_USD","A","1968",5455.5824,"E"
"GRC","GFCF","TOT","MLN_USD","A","1969",6714.9347,"E"
"GRC","GFCF","TOT","MLN_USD","A","1970",7609.0343,"E"
"GRC","GFCF","TOT","MLN_USD","A","1971",9007.7409,"E"
"GRC","GFCF","TOT","MLN_USD","A","1972",11904.6871,"E"
"GRC","GFCF","TOT","MLN_USD","A","1973",13700.1025,"E"
"GRC","GFCF","TOT","MLN_USD","A","1974",10725.0265,"E"
"GRC","GFCF","TOT","MLN_USD","A","1975",12411.0946,"E"
"GRC","GFCF","TOT","MLN_USD","A","1976",14304.3836,"E"
"GRC","GFCF","TOT","MLN_USD","A","1977",17785.8009,"E"
"GRC","GFCF","TOT","MLN_USD","A","1978",22729.2928,"E"
"GRC","GFCF","TOT","MLN_USD","A","1979",27137.7626,"E"
"GRC","GFCF","TOT","MLN_USD","A","1980",25786.2062,"E"
"GRC","GFCF","TOT","MLN_USD","A","1981",25319.1649,"E"
"GRC","GFCF","TOT","MLN_USD","A","1982",24064.5215,"E"
"GRC","GFCF","TOT","MLN_USD","A","1983",26516.5674,"E"
"GRC","GFCF","TOT","MLN_USD","A","1984",22654.0055,"E"
"GRC","GFCF","TOT","MLN_USD","A","1985",25743.457,"E"
"GRC","GFCF","TOT","MLN_USD","A","1986",27447.3724,"E"
"GRC","GFCF","TOT","MLN_USD","A","1987",26023.408,"E"
"GRC","GFCF","TOT","MLN_USD","A","1988",27992.4809,"E"
"GRC","GFCF","TOT","MLN_USD","A","1989",31606.1869,"E"
"GRC","GFCF","TOT","MLN_USD","A","1990",33588.894,"E"
"GRC","GFCF","TOT","MLN_USD","A","1991",34938.5833,"E"
"GRC","GFCF","TOT","MLN_USD","A","1992",33972.3563,"E"
"GRC","GFCF","TOT","MLN_USD","A","1993",32556.5077,"E"
"GRC","GFCF","TOT","MLN_USD","A","1994",31210.3248,"E"
"GRC","GFCF","TOT","MLN_USD","A","1995",32458.6447,
"GRC","GFCF","TOT","MLN_USD","A","1996",35579.1023,
"GRC","GFCF","TOT","MLN_USD","A","1997",36905.5652,
"GRC","GFCF","TOT","MLN_USD","A","1998",45802.6228,
"GRC","GFCF","TOT","MLN_USD","A","1999",48687.6695,
"GRC","GFCF","TOT","MLN_USD","A","2000",51932.652,
"GRC","GFCF","TOT","MLN_USD","A","2001",56457.1629,
"GRC","GFCF","TOT","MLN_USD","A","2002",58194.1474,
"GRC","GFCF","TOT","MLN_USD","A","2003",66056.8771,
"GRC","GFCF","TOT","MLN_USD","A","2004",68029.3783,
"GRC","GFCF","TOT","MLN_USD","A","2005",58535.2674,
"GRC","GFCF","TOT","MLN_USD","A","2006",74486.4822,
"GRC","GFCF","TOT","MLN_USD","A","2007",84149.4006,
"GRC","GFCF","TOT","MLN_USD","A","2008",81399.5832,
"GRC","GFCF","TOT","MLN_USD","A","2009",70194.8864,
"GRC","GFCF","TOT","MLN_USD","A","2010",55087.0451,
"GRC","GFCF","TOT","MLN_USD","A","2011",44319.4042,"P"
"GRC","GFCF","TOT","MLN_USD","A","2012",35258.2235,"P"
"GRC","GFCF","TOT","MLN_USD","A","2013",34790.6752,"P"
"GRC","GFCF","TOT","MLN_USD","A","2014",33368.4758,"P"
"GRC","GFCF","TOT","MLN_USD","A","2015",32967.771,"P"
"GRC","GFCF","TOT","MLN_USD","A","2016",33478.9657,"P"
"HUN","GFCF","TOT","MLN_USD","A","1991",19566.674,"E"
"HUN","GFCF","TOT","MLN_USD","A","1992",18416.3168,"E"
"HUN","GFCF","TOT","MLN_USD","A","1993",17812.9594,"E"
"HUN","GFCF","TOT","MLN_USD","A","1994",19962.1561,"E"
"HUN","GFCF","TOT","MLN_USD","A","1995",20599.5397,
"HUN","GFCF","TOT","MLN_USD","A","1996",22002.8723,
"HUN","GFCF","TOT","MLN_USD","A","1997",23457.2325,
"HUN","GFCF","TOT","MLN_USD","A","1998",25886.4019,
"HUN","GFCF","TOT","MLN_USD","A","1999",28069.4746,
"HUN","GFCF","TOT","MLN_USD","A","2000",30780.238,
"HUN","GFCF","TOT","MLN_USD","A","2001",33449.6778,
"HUN","GFCF","TOT","MLN_USD","A","2002",36417.8289,
"HUN","GFCF","TOT","MLN_USD","A","2003",36983.9826,
"HUN","GFCF","TOT","MLN_USD","A","2004",39392.1024,
"HUN","GFCF","TOT","MLN_USD","A","2005",40969.52,
"HUN","GFCF","TOT","MLN_USD","A","2006",43288.0283,
"HUN","GFCF","TOT","MLN_USD","A","2007",45054.8583,
"HUN","GFCF","TOT","MLN_USD","A","2008",48061.5621,
"HUN","GFCF","TOT","MLN_USD","A","2009",47043.4013,
"HUN","GFCF","TOT","MLN_USD","A","2010",43678.1545,
"HUN","GFCF","TOT","MLN_USD","A","2011",44810.483,
"HUN","GFCF","TOT","MLN_USD","A","2012",44161.0227,
"HUN","GFCF","TOT","MLN_USD","A","2013",50474.1371,
"HUN","GFCF","TOT","MLN_USD","A","2014",56079.0664,
"HUN","GFCF","TOT","MLN_USD","A","2015",57591.89,
"HUN","GFCF","TOT","MLN_USD","A","2016",50972.2997,
"ISL","GFCF","TOT","MLN_USD","A","1970",220.1088,"E"
"ISL","GFCF","TOT","MLN_USD","A","1971",315.2361,"E"
"ISL","GFCF","TOT","MLN_USD","A","1972",338.3645,"E"
"ISL","GFCF","TOT","MLN_USD","A","1973",416.0306,"E"
"ISL","GFCF","TOT","MLN_USD","A","1974",507.2234,"E"
"ISL","GFCF","TOT","MLN_USD","A","1975",543.0506,"E"
"ISL","GFCF","TOT","MLN_USD","A","1976",529.661,"E"
"ISL","GFCF","TOT","MLN_USD","A","1977",592.6768,"E"
"ISL","GFCF","TOT","MLN_USD","A","1978",600.0192,"E"
"ISL","GFCF","TOT","MLN_USD","A","1979",658.2136,"E"
"ISL","GFCF","TOT","MLN_USD","A","1980",820.6903,"E"
"ISL","GFCF","TOT","MLN_USD","A","1981",908.1912,"E"
"ISL","GFCF","TOT","MLN_USD","A","1982",982.5284,"E"
"ISL","GFCF","TOT","MLN_USD","A","1983",878.7893,"E"
"ISL","GFCF","TOT","MLN_USD","A","1984",934.6046,"E"
"ISL","GFCF","TOT","MLN_USD","A","1985",964.0201,"E"
"ISL","GFCF","TOT","MLN_USD","A","1986",955.816,"E"
"ISL","GFCF","TOT","MLN_USD","A","1987",1127.2741,"E"
"ISL","GFCF","TOT","MLN_USD","A","1988",1122.1508,"E"
"ISL","GFCF","TOT","MLN_USD","A","1989",1102.8948,"E"
"ISL","GFCF","TOT","MLN_USD","A","1990",1185.9694,"E"
"ISL","GFCF","TOT","MLN_USD","A","1991",1239.2649,"E"
"ISL","GFCF","TOT","MLN_USD","A","1992",1122.2768,"E"
"ISL","GFCF","TOT","MLN_USD","A","1993",1053.3341,"E"
"ISL","GFCF","TOT","MLN_USD","A","1994",1086.772,"E"
"ISL","GFCF","TOT","MLN_USD","A","1995",1091.4584,"E"
"ISL","GFCF","TOT","MLN_USD","A","1996",1376.3403,"E"
"ISL","GFCF","TOT","MLN_USD","A","1997",1552.9906,
"ISL","GFCF","TOT","MLN_USD","A","1998",1997.5625,
"ISL","GFCF","TOT","MLN_USD","A","1999",1899.0342,
"ISL","GFCF","TOT","MLN_USD","A","2000",2004.9294,
"ISL","GFCF","TOT","MLN_USD","A","2001",2071.0392,
"ISL","GFCF","TOT","MLN_USD","A","2002",1816.9502,
"ISL","GFCF","TOT","MLN_USD","A","2003",1993.8652,
"ISL","GFCF","TOT","MLN_USD","A","2004",2553.2478,
"ISL","GFCF","TOT","MLN_USD","A","2005",3238.114,
"ISL","GFCF","TOT","MLN_USD","A","2006",4197.5597,
"ISL","GFCF","TOT","MLN_USD","A","2007",3723.4445,
"ISL","GFCF","TOT","MLN_USD","A","2008",3417.1155,
"ISL","GFCF","TOT","MLN_USD","A","2009",1960.2249,
"ISL","GFCF","TOT","MLN_USD","A","2010",1709.6149,
"ISL","GFCF","TOT","MLN_USD","A","2011",1935.6946,
"ISL","GFCF","TOT","MLN_USD","A","2012",2077.1763,
"ISL","GFCF","TOT","MLN_USD","A","2013",2166.4234,
"ISL","GFCF","TOT","MLN_USD","A","2014",2498.7841,
"ISL","GFCF","TOT","MLN_USD","A","2015",2985.4416,
"ISL","GFCF","TOT","MLN_USD","A","2016",3648.8172,
"IRL","GFCF","TOT","MLN_USD","A","1970",1631.0083,"E"
"IRL","GFCF","TOT","MLN_USD","A","1971",1843.6792,"E"
"IRL","GFCF","TOT","MLN_USD","A","1972",2050.6559,"E"
"IRL","GFCF","TOT","MLN_USD","A","1973",2415.8076,"E"
"IRL","GFCF","TOT","MLN_USD","A","1974",2676.7312,"E"
"IRL","GFCF","TOT","MLN_USD","A","1975",2851.3776,"E"
"IRL","GFCF","TOT","MLN_USD","A","1976",3356.916,"E"
"IRL","GFCF","TOT","MLN_USD","A","1977",3818.9292,"E"
"IRL","GFCF","TOT","MLN_USD","A","1978",4893.3312,"E"
"IRL","GFCF","TOT","MLN_USD","A","1979",6019.1942,"E"
"IRL","GFCF","TOT","MLN_USD","A","1980",6344.5477,"E"
"IRL","GFCF","TOT","MLN_USD","A","1981",7430.936,"E"
"IRL","GFCF","TOT","MLN_USD","A","1982",7216.4449,"E"
"IRL","GFCF","TOT","MLN_USD","A","1983",6530.5154,"E"
"IRL","GFCF","TOT","MLN_USD","A","1984",6537.8105,"E"
"IRL","GFCF","TOT","MLN_USD","A","1985",6177.3742,"E"
"IRL","GFCF","TOT","MLN_USD","A","1986",5926.8464,"E"
"IRL","GFCF","TOT","MLN_USD","A","1987",6012.8796,"E"
"IRL","GFCF","TOT","MLN_USD","A","1988",6664.7897,"E"
"IRL","GFCF","TOT","MLN_USD","A","1989",7642.2597,"E"
"IRL","GFCF","TOT","MLN_USD","A","1990",9263.1942,"E"
"IRL","GFCF","TOT","MLN_USD","A","1991",8931.9636,"E"
"IRL","GFCF","TOT","MLN_USD","A","1992",9287.7681,"E"
"IRL","GFCF","TOT","MLN_USD","A","1993",8977.2107,"E"
"IRL","GFCF","TOT","MLN_USD","A","1994",10350.2955,"E"
"IRL","GFCF","TOT","MLN_USD","A","1995",12327.7129,
"IRL","GFCF","TOT","MLN_USD","A","1996",14747.2361,
"IRL","GFCF","TOT","MLN_USD","A","1997",17490.1559,
"IRL","GFCF","TOT","MLN_USD","A","1998",20963.4469,
"IRL","GFCF","TOT","MLN_USD","A","1999",24530.6039,
"IRL","GFCF","TOT","MLN_USD","A","2000",27271.3623,
"IRL","GFCF","TOT","MLN_USD","A","2001",30220.8589,
"IRL","GFCF","TOT","MLN_USD","A","2002",32674.3446,
"IRL","GFCF","TOT","MLN_USD","A","2003",36080.4421,
"IRL","GFCF","TOT","MLN_USD","A","2004",42479.6821,
"IRL","GFCF","TOT","MLN_USD","A","2005",50212.8455,
"IRL","GFCF","TOT","MLN_USD","A","2006",58547.3925,
"IRL","GFCF","TOT","MLN_USD","A","2007",58985.6605,
"IRL","GFCF","TOT","MLN_USD","A","2008",49261.7055,
"IRL","GFCF","TOT","MLN_USD","A","2009",39853.9435,
"IRL","GFCF","TOT","MLN_USD","A","2010",34699.1378,
"IRL","GFCF","TOT","MLN_USD","A","2011",34679.9957,
"IRL","GFCF","TOT","MLN_USD","A","2012",41967.0783,
"IRL","GFCF","TOT","MLN_USD","A","2013",41431.41,
"IRL","GFCF","TOT","MLN_USD","A","2014",49534.5587,
"IRL","GFCF","TOT","MLN_USD","A","2015",66225.6301,
"IRL","GFCF","TOT","MLN_USD","A","2016",108460.5978,
"ITA","GFCF","TOT","MLN_USD","A","1970",48739.0784,"E"
"ITA","GFCF","TOT","MLN_USD","A","1971",51184.8712,"E"
"ITA","GFCF","TOT","MLN_USD","A","1972",54139.7003,"E"
"ITA","GFCF","TOT","MLN_USD","A","1973",64993.6888,"E"
"ITA","GFCF","TOT","MLN_USD","A","1974",78550.8611,"E"
"ITA","GFCF","TOT","MLN_USD","A","1975",80624.6467,"E"
"ITA","GFCF","TOT","MLN_USD","A","1976",87098.9392,"E"
"ITA","GFCF","TOT","MLN_USD","A","1977",94435.0205,"E"
"ITA","GFCF","TOT","MLN_USD","A","1978",101670.2336,"E"
"ITA","GFCF","TOT","MLN_USD","A","1979",116962.4291,"E"
"ITA","GFCF","TOT","MLN_USD","A","1980",139772.5032,"E"
"ITA","GFCF","TOT","MLN_USD","A","1981",154816.3629,"E"
"ITA","GFCF","TOT","MLN_USD","A","1982",155557.5011,"E"
"ITA","GFCF","TOT","MLN_USD","A","1983",154492.2374,"E"
"ITA","GFCF","TOT","MLN_USD","A","1984",163954.3786,"E"
"ITA","GFCF","TOT","MLN_USD","A","1985",170732.6698,"E"
"ITA","GFCF","TOT","MLN_USD","A","1986",172929.2319,"E"
"ITA","GFCF","TOT","MLN_USD","A","1987",183022.2455,"E"
"ITA","GFCF","TOT","MLN_USD","A","1988",200986.7332,"E"
"ITA","GFCF","TOT","MLN_USD","A","1989",216332.1574,"E"
"ITA","GFCF","TOT","MLN_USD","A","1990",231566.6347,"E"
"ITA","GFCF","TOT","MLN_USD","A","1991",238565.8041,"E"
"ITA","GFCF","TOT","MLN_USD","A","1992",239752.7642,"E"
"ITA","GFCF","TOT","MLN_USD","A","1993",217952.8292,"E"
"ITA","GFCF","TOT","MLN_USD","A","1994",223887.9948,"E"
"ITA","GFCF","TOT","MLN_USD","A","1995",242193.9769,
"ITA","GFCF","TOT","MLN_USD","A","1996",247324.3633,
"ITA","GFCF","TOT","MLN_USD","A","1997",255697.2635,
"ITA","GFCF","TOT","MLN_USD","A","1998",272405.1747,
"ITA","GFCF","TOT","MLN_USD","A","1999",284875.5152,
"ITA","GFCF","TOT","MLN_USD","A","2000",314197.2687,
"ITA","GFCF","TOT","MLN_USD","A","2001",326886.0742,
"ITA","GFCF","TOT","MLN_USD","A","2002",346524.5931,
"ITA","GFCF","TOT","MLN_USD","A","2003",345327.1162,
"ITA","GFCF","TOT","MLN_USD","A","2004",354190.2229,
"ITA","GFCF","TOT","MLN_USD","A","2005",368587.2539,
"ITA","GFCF","TOT","MLN_USD","A","2006",404194.0913,
"ITA","GFCF","TOT","MLN_USD","A","2007",428357.7129,
"ITA","GFCF","TOT","MLN_USD","A","2008",442380.9515,
"ITA","GFCF","TOT","MLN_USD","A","2009",408060.1013,
"ITA","GFCF","TOT","MLN_USD","A","2010",414671.9448,
"ITA","GFCF","TOT","MLN_USD","A","2011",424202.7339,
"ITA","GFCF","TOT","MLN_USD","A","2012",396085.7684,
"ITA","GFCF","TOT","MLN_USD","A","2013",375244.6122,
"ITA","GFCF","TOT","MLN_USD","A","2014",369362.3515,
"ITA","GFCF","TOT","MLN_USD","A","2015",384519.8254,
"ITA","GFCF","TOT","MLN_USD","A","2016",396966.5577,
"JPN","GFCF","TOT","MLN_USD","A","1970",124973.4358,"E"
"JPN","GFCF","TOT","MLN_USD","A","1971",132605.3318,"E"
"JPN","GFCF","TOT","MLN_USD","A","1972",149426.152,"E"
"JPN","GFCF","TOT","MLN_USD","A","1973",181547.7033,"E"
"JPN","GFCF","TOT","MLN_USD","A","1974",186803.22,"E"
"JPN","GFCF","TOT","MLN_USD","A","1975",196311.8899,"E"
"JPN","GFCF","TOT","MLN_USD","A","1976",206907.4816,"E"
"JPN","GFCF","TOT","MLN_USD","A","1977",221845.9918,"E"
"JPN","GFCF","TOT","MLN_USD","A","1978",251966.8314,"E"
"JPN","GFCF","TOT","MLN_USD","A","1979",299739.9644,"E"
"JPN","GFCF","TOT","MLN_USD","A","1980",334873.69,"E"
"JPN","GFCF","TOT","MLN_USD","A","1981",369433.6605,"E"
"JPN","GFCF","TOT","MLN_USD","A","1982",389721.7877,"E"
"JPN","GFCF","TOT","MLN_USD","A","1983",394535.5483,"E"
"JPN","GFCF","TOT","MLN_USD","A","1984",420625.7955,"E"
"JPN","GFCF","TOT","MLN_USD","A","1985",465004.096,"E"
"JPN","GFCF","TOT","MLN_USD","A","1986",487067.2694,"E"
"JPN","GFCF","TOT","MLN_USD","A","1987",536237.5263,"E"
"JPN","GFCF","TOT","MLN_USD","A","1988",628184.0764,"E"
"JPN","GFCF","TOT","MLN_USD","A","1989",714194.0419,"E"
"JPN","GFCF","TOT","MLN_USD","A","1990",802937.5671,"E"
"JPN","GFCF","TOT","MLN_USD","A","1991",847101.3763,"E"
"JPN","GFCF","TOT","MLN_USD","A","1992",839955.031,"E"
"JPN","GFCF","TOT","MLN_USD","A","1993",828172.4151,"E"
"JPN","GFCF","TOT","MLN_USD","A","1994",824878.3703,
"JPN","GFCF","TOT","MLN_USD","A","1995",867782.7212,
"JPN","GFCF","TOT","MLN_USD","A","1996",938018.2791,
"JPN","GFCF","TOT","MLN_USD","A","1997",932056.829,
"JPN","GFCF","TOT","MLN_USD","A","1998",893229.1214,
"JPN","GFCF","TOT","MLN_USD","A","1999",892561.7274,
"JPN","GFCF","TOT","MLN_USD","A","2000",930749.1472,
"JPN","GFCF","TOT","MLN_USD","A","2001",927408.8528,
"JPN","GFCF","TOT","MLN_USD","A","2002",898298.8322,
"JPN","GFCF","TOT","MLN_USD","A","2003",901991.0948,
"JPN","GFCF","TOT","MLN_USD","A","2004",933600.7719,
"JPN","GFCF","TOT","MLN_USD","A","2005",995290.2694,
"JPN","GFCF","TOT","MLN_USD","A","2006",1044701.9741,
"JPN","GFCF","TOT","MLN_USD","A","2007",1065950.6051,
"JPN","GFCF","TOT","MLN_USD","A","2008",1067863.6739,
"JPN","GFCF","TOT","MLN_USD","A","2009",947733.2495,
"JPN","GFCF","TOT","MLN_USD","A","2010",955993.7578,
"JPN","GFCF","TOT","MLN_USD","A","2011",1001705.0852,
"JPN","GFCF","TOT","MLN_USD","A","2012",1064174.4786,
"JPN","GFCF","TOT","MLN_USD","A","2013",1158720.6623,
"JPN","GFCF","TOT","MLN_USD","A","2014",1199699.4096,
"JPN","GFCF","TOT","MLN_USD","A","2015",1211991.38,
"JPN","GFCF","TOT","MLN_USD","A","2016",1219178.5199,"E"
"KOR","GFCF","TOT","MLN_USD","A","1970",5048.7941,
"KOR","GFCF","TOT","MLN_USD","A","1971",5296.6635,
"KOR","GFCF","TOT","MLN_USD","A","1972",5439.4247,
"KOR","GFCF","TOT","MLN_USD","A","1973",7471.1806,
"KOR","GFCF","TOT","MLN_USD","A","1974",9971.649,
"KOR","GFCF","TOT","MLN_USD","A","1975",11761.994,
"KOR","GFCF","TOT","MLN_USD","A","1976",13602.5003,
"KOR","GFCF","TOT","MLN_USD","A","1977",18026.8354,
"KOR","GFCF","TOT","MLN_USD","A","1978",24478.0612,
"KOR","GFCF","TOT","MLN_USD","A","1979",29607.3078,
"KOR","GFCF","TOT","MLN_USD","A","1980",30256.4505,
"KOR","GFCF","TOT","MLN_USD","A","1981",31331.9401,
"KOR","GFCF","TOT","MLN_USD","A","1982",36870.3303,
"KOR","GFCF","TOT","MLN_USD","A","1983",44256.8649,
"KOR","GFCF","TOT","MLN_USD","A","1984",49691.8687,
"KOR","GFCF","TOT","MLN_USD","A","1985",54861.9587,
"KOR","GFCF","TOT","MLN_USD","A","1986",62022.6402,
"KOR","GFCF","TOT","MLN_USD","A","1987",73629.1277,
"KOR","GFCF","TOT","MLN_USD","A","1988",86537.4606,
"KOR","GFCF","TOT","MLN_USD","A","1989",102817.018,
"KOR","GFCF","TOT","MLN_USD","A","1990",133855.7394,
"KOR","GFCF","TOT","MLN_USD","A","1991",159411.5604,
"KOR","GFCF","TOT","MLN_USD","A","1992",164569.113,
"KOR","GFCF","TOT","MLN_USD","A","1993",177180.4349,
"KOR","GFCF","TOT","MLN_USD","A","1994",197702.6013,
"KOR","GFCF","TOT","MLN_USD","A","1995",225725.7375,
"KOR","GFCF","TOT","MLN_USD","A","1996",249374.6189,
"KOR","GFCF","TOT","MLN_USD","A","1997",255027.3123,
"KOR","GFCF","TOT","MLN_USD","A","1998",209555.0908,
"KOR","GFCF","TOT","MLN_USD","A","1999",230238.4668,
"KOR","GFCF","TOT","MLN_USD","A","2000",268759.33,
"KOR","GFCF","TOT","MLN_USD","A","2001",278752.3086,
"KOR","GFCF","TOT","MLN_USD","A","2002",300762.6455,
"KOR","GFCF","TOT","MLN_USD","A","2003",319900.1207,
"KOR","GFCF","TOT","MLN_USD","A","2004",344245.2289,
"KOR","GFCF","TOT","MLN_USD","A","2005",359806.763,
"KOR","GFCF","TOT","MLN_USD","A","2006",384579.9267,
"KOR","GFCF","TOT","MLN_USD","A","2007",413316.489,
"KOR","GFCF","TOT","MLN_USD","A","2008",441140.6511,
"KOR","GFCF","TOT","MLN_USD","A","2009",437335.3066,
"KOR","GFCF","TOT","MLN_USD","A","2010",459121.7112,
"KOR","GFCF","TOT","MLN_USD","A","2011",471626.5311,
"KOR","GFCF","TOT","MLN_USD","A","2012",476445.1585,
"KOR","GFCF","TOT","MLN_USD","A","2013",481299.6683,
"KOR","GFCF","TOT","MLN_USD","A","2014",497584.0466,
"KOR","GFCF","TOT","MLN_USD","A","2015",514660.1534,
"KOR","GFCF","TOT","MLN_USD","A","2016",543716.6761,"P"
"LUX","GFCF","TOT","MLN_USD","A","1970",407.424,"E"
"LUX","GFCF","TOT","MLN_USD","A","1971",540.2037,"E"
"LUX","GFCF","TOT","MLN_USD","A","1972",588.586,"E"
"LUX","GFCF","TOT","MLN_USD","A","1973",659.9877,"E"
"LUX","GFCF","TOT","MLN_USD","A","1974",674.7537,"E"
"LUX","GFCF","TOT","MLN_USD","A","1975",777.979,"E"
"LUX","GFCF","TOT","MLN_USD","A","1976",755.54,"E"
"LUX","GFCF","TOT","MLN_USD","A","1977",820.2001,"E"
"LUX","GFCF","TOT","MLN_USD","A","1978",876.6643,"E"
"LUX","GFCF","TOT","MLN_USD","A","1979",984.521,"E"
"LUX","GFCF","TOT","MLN_USD","A","1980",1203.5497,"E"
"LUX","GFCF","TOT","MLN_USD","A","1981",1227.2286,"E"
"LUX","GFCF","TOT","MLN_USD","A","1982",1295.4553,"E"
"LUX","GFCF","TOT","MLN_USD","A","1983",1178.7544,"E"
"LUX","GFCF","TOT","MLN_USD","A","1984",1223.4186,"E"
"LUX","GFCF","TOT","MLN_USD","A","1985",1144.0829,"E"
"LUX","GFCF","TOT","MLN_USD","A","1986",1629.6535,"E"
"LUX","GFCF","TOT","MLN_USD","A","1987",2003.4512,"E"
"LUX","GFCF","TOT","MLN_USD","A","1988",2256.9864,"E"
"LUX","GFCF","TOT","MLN_USD","A","1989",2516.3108,"E"
"LUX","GFCF","TOT","MLN_USD","A","1990",2785.302,"E"
"LUX","GFCF","TOT","MLN_USD","A","1991",3367.1278,"E"
"LUX","GFCF","TOT","MLN_USD","A","1992",2969.7966,"E"
"LUX","GFCF","TOT","MLN_USD","A","1993",3513.4782,"E"
"LUX","GFCF","TOT","MLN_USD","A","1994",3516.9925,"E"
"LUX","GFCF","TOT","MLN_USD","A","1995",3507.3047,
"LUX","GFCF","TOT","MLN_USD","A","1996",3398.03,
"LUX","GFCF","TOT","MLN_USD","A","1997",3712.6988,
"LUX","GFCF","TOT","MLN_USD","A","1998",4145.4605,
"LUX","GFCF","TOT","MLN_USD","A","1999",4950.5966,
"LUX","GFCF","TOT","MLN_USD","A","2000",4879.2316,
"LUX","GFCF","TOT","MLN_USD","A","2001",5321.909,
"LUX","GFCF","TOT","MLN_USD","A","2002",5496.6684,
"LUX","GFCF","TOT","MLN_USD","A","2003",5524.8542,
"LUX","GFCF","TOT","MLN_USD","A","2004",5973.6432,
"LUX","GFCF","TOT","MLN_USD","A","2005",6062.0985,
"LUX","GFCF","TOT","MLN_USD","A","2006",6492.2999,
"LUX","GFCF","TOT","MLN_USD","A","2007",7420.9311,
"LUX","GFCF","TOT","MLN_USD","A","2008",8585.9591,
"LUX","GFCF","TOT","MLN_USD","A","2009",7545.9779,
"LUX","GFCF","TOT","MLN_USD","A","2010",7657.0809,
"LUX","GFCF","TOT","MLN_USD","A","2011",9146.4633,
"LUX","GFCF","TOT","MLN_USD","A","2012",9808.6109,
"LUX","GFCF","TOT","MLN_USD","A","2013",10134.9372,
"LUX","GFCF","TOT","MLN_USD","A","2014",10780.9473,
"LUX","GFCF","TOT","MLN_USD","A","2015",10212.8995,
"LUX","GFCF","TOT","MLN_USD","A","2016",10378.6574,
"MEX","GFCF","TOT","MLN_USD","A","1970",18558.1382,"E"
"MEX","GFCF","TOT","MLN_USD","A","1971",18295.5992,"E"
"MEX","GFCF","TOT","MLN_USD","A","1972",21855.7803,"E"
"MEX","GFCF","TOT","MLN_USD","A","1973",25417.2033,"E"
"MEX","GFCF","TOT","MLN_USD","A","1974",30279.1109,"E"
"MEX","GFCF","TOT","MLN_USD","A","1975",37639.9075,"E"
"MEX","GFCF","TOT","MLN_USD","A","1976",40654.2489,"E"
"MEX","GFCF","TOT","MLN_USD","A","1977",41710.6276,"E"
"MEX","GFCF","TOT","MLN_USD","A","1978",51814.4006,"E"
"MEX","GFCF","TOT","MLN_USD","A","1979",68068.8149,"E"
"MEX","GFCF","TOT","MLN_USD","A","1980",82897.5732,"E"
"MEX","GFCF","TOT","MLN_USD","A","1981",105085.3262,"E"
"MEX","GFCF","TOT","MLN_USD","A","1982",96395.1806,"E"
"MEX","GFCF","TOT","MLN_USD","A","1983",73308.3481,"E"
"MEX","GFCF","TOT","MLN_USD","A","1984",80408.8558,"E"
"MEX","GFCF","TOT","MLN_USD","A","1985",90760.9617,"E"
"MEX","GFCF","TOT","MLN_USD","A","1986",90855.3504,"E"
"MEX","GFCF","TOT","MLN_USD","A","1987",89955.2485,"E"
"MEX","GFCF","TOT","MLN_USD","A","1988",98397.6171,"E"
"MEX","GFCF","TOT","MLN_USD","A","1989",99189.2062,"E"
"MEX","GFCF","TOT","MLN_USD","A","1990",112027.0136,"E"
"MEX","GFCF","TOT","MLN_USD","A","1991",125860.0085,"E"
"MEX","GFCF","TOT","MLN_USD","A","1992",140160.6416,"E"
"MEX","GFCF","TOT","MLN_USD","A","1993",138561.8445,"E"
"MEX","GFCF","TOT","MLN_USD","A","1994",154062.5396,"E"
"MEX","GFCF","TOT","MLN_USD","A","1995",123156.3639,"E"
"MEX","GFCF","TOT","MLN_USD","A","1996",145819.2073,"E"
